iter	Accuracy	MultiClass
7206	0.9018733391	0.29431227
7207	0.9019522719	0.2942876394
7208	0.9018470282	0.294266268
7209	0.9018733391	0.2942447842
7210	0.9018864946	0.2942271686
7211	0.9019522719	0.2941988004
7212	0.9019522719	0.29419153
7213	0.9019522719	0.2941758829
7214	0.9019785829	0.294153681
7215	0.9020180493	0.2941456739
7216	0.9020443602	0.2941208591
7217	0.9020443602	0.2941035426
7218	0.9020048938	0.2940883545
7219	0.9020180493	0.2940771152
7220	0.9019785829	0.2940463084
7221	0.9020180493	0.2940104905
7222	0.9020180493	0.2939869241
7223	0.9020048938	0.2939776048
7224	0.9019917384	0.2939519497
7225	0.9019917384	0.2939415127
7226	0.9020048938	0.2939257775
7227	0.9019785829	0.2939078912
7228	0.9020048938	0.2938913167
7229	0.9019522719	0.2938742685
7230	0.9019917384	0.293855423
7231	0.9020312048	0.2938277336
7232	0.9020575157	0.2938117478
7233	0.9020575157	0.2937924303
7234	0.9020706712	0.2937811416
7235	0.9020969821	0.2937655175
7236	0.9020969821	0.2937380153
7237	0.9020706712	0.2937086481
7238	0.902149604	0.293676836
7239	0.902149604	0.2936666679
7240	0.9021627595	0.2936357433
7241	0.9022153814	0.2936132807
7242	0.9022548478	0.293599162
7243	0.9022416923	0.2935640911
7244	0.9022285368	0.2935229684
7245	0.9023074697	0.2935128939
7246	0.9022811587	0.2934822208
7247	0.9023600916	0.2934661896
7248	0.9024127134	0.2934582209
7249	0.902399558	0.2934455581
7250	0.9023600916	0.2934316297
7251	0.9023600916	0.2934168651
7252	0.9023469361	0.2934095407
7253	0.902373247	0.293384906
7254	0.9023864025	0.2933735662
7255	0.9024521799	0.2933158866
7256	0.9024784908	0.2933000281
7257	0.9024521799	0.2932666337
7258	0.9024127134	0.293249848
7259	0.9024653353	0.2932216643
7260	0.9024916463	0.293208539
7261	0.9024653353	0.2931952667
7262	0.9023600916	0.2931800049
7263	0.9023469361	0.2931614778
7264	0.9024127134	0.2931254508
7265	0.9024258689	0.2931116994
7266	0.9023206251	0.2930957206
7267	0.9023206251	0.2930747203
7268	0.9022811587	0.2930566821
7269	0.9022811587	0.2930328514
7270	0.9023337806	0.2930100353
7271	0.9022943142	0.2929926148
7272	0.9022811587	0.2929706131
7273	0.9022943142	0.2929568962
7274	0.9023469361	0.2929392058
7275	0.9023864025	0.2929241309
7276	0.9023600916	0.2929096918
7277	0.9024127134	0.2928893698
7278	0.9023600916	0.2928776397
7279	0.9023864025	0.292859408
7280	0.9024127134	0.2928395002
7281	0.9024653353	0.2928224434
7282	0.9024258689	0.2928088061
7283	0.9024258689	0.2927911447
7284	0.9024258689	0.2927636239
7285	0.902399558	0.2927569324
7286	0.9024258689	0.2927320678
7287	0.9024390244	0.2927082413
7288	0.9023864025	0.2926887081
7289	0.9024258689	0.292668007
7290	0.902399558	0.2926491725
7291	0.9024784908	0.2926287511
7292	0.9025048017	0.2926149235
7293	0.9025705791	0.2926005456
7294	0.9025442682	0.292588062
7295	0.9025705791	0.2925630852
7296	0.902623201	0.2925275137
7297	0.90259689	0.2925058877
7298	0.9025837346	0.2924791314
7299	0.9026758229	0.2924430084
7300	0.9027284448	0.2924289241
7301	0.9027152893	0.2924056131
7302	0.9027547557	0.2923908921
7303	0.9027152893	0.2923704806
7304	0.9027810666	0.2923381244
7305	0.9027416002	0.2923170975
7306	0.9027679112	0.2922919718
7307	0.9027679112	0.2922789715
7308	0.9026889783	0.2922634881
7309	0.9027284448	0.2922515854
7310	0.9027021338	0.2922399702
7311	0.9027152893	0.2922285965
7312	0.9027416002	0.2922153363
7313	0.9028073776	0.2922048218
7314	0.9028073776	0.2921707429
7315	0.9027547557	0.2921536932
7316	0.9028205331	0.2921362842
7317	0.9028599995	0.2921206169
7318	0.902846844	0.2921107389
7319	0.9028731549	0.2921035661
7320	0.9028731549	0.2920824366
7321	0.9029126214	0.2920642647
7322	0.9029257768	0.2920471442
7323	0.9029783987	0.2920338966
7324	0.9029783987	0.2920181722
7325	0.9029783987	0.2919943797
7326	0.9029652432	0.2919709928
7327	0.9029652432	0.2919572175
7328	0.9029783987	0.2919392495
7329	0.9029915542	0.2919251176
7330	0.9030178651	0.2919143178
7331	0.903070487	0.2918912633
7332	0.9030836425	0.2918745007
7333	0.9030310206	0.2918547355
7334	0.9030178651	0.2918363626
7335	0.9030310206	0.2918064174
7336	0.9031231089	0.2917709603
7337	0.9031099534	0.2917428403
7338	0.903096798	0.2917227712
7339	0.9030573315	0.2917119313
7340	0.903070487	0.2916988739
7341	0.9031099534	0.2916829512
7342	0.903096798	0.291661418
7343	0.9031362644	0.2916322433
7344	0.9031494198	0.2916059572
7345	0.9031494198	0.2915884402
7346	0.9031362644	0.2915752345
7347	0.9031099534	0.2915605963
7348	0.9031494198	0.2915324922
7349	0.903096798	0.2915197744
7350	0.9031494198	0.2915058965
7351	0.9032415081	0.2914613673
7352	0.9032678191	0.2914387572
7353	0.9033599074	0.2914118246
7354	0.9033862183	0.2913918477
7355	0.9033599074	0.2913722555
7356	0.9033335964	0.2913562924
7357	0.9033335964	0.2913391532
7358	0.9033467519	0.2913209469
7359	0.9034783066	0.2912995554
7360	0.903517773	0.2912636148
7361	0.9034914621	0.2912451282
7362	0.9034783066	0.291230218
7363	0.9034651512	0.2912167387
7364	0.9034783066	0.2911908915
7365	0.9034651512	0.2911696
7366	0.9035703949	0.2911294003
7367	0.9035967059	0.2911040327
7368	0.9035703949	0.2910850622
7369	0.9035967059	0.2910659199
7370	0.9035835504	0.2910529155
7371	0.903544084	0.2910438231
7372	0.903544084	0.2910192506
7373	0.9036493278	0.2909849822
7374	0.9036493278	0.2909752722
7375	0.9036361723	0.290955589
7376	0.9036361723	0.290931966
7377	0.9036230168	0.2909196911
7378	0.9036624832	0.2909000824
7379	0.9036493278	0.2908746214
7380	0.9036493278	0.2908532788
7381	0.9036624832	0.2908400764
7382	0.9036230168	0.290822194
7383	0.9036756387	0.2908100426
7384	0.9036887942	0.2907954911
7385	0.9037151051	0.2907624311
7386	0.9037151051	0.2907523564
7387	0.9037019496	0.2907421342
7388	0.9038071934	0.2907146553
7389	0.9037414161	0.2906858174
7390	0.9037282606	0.2906738011
7391	0.9037151051	0.2906547324
7392	0.9037414161	0.2906124895
7393	0.9037282606	0.2905942222
7394	0.9038203489	0.2905548141
7395	0.9038071934	0.2905354112
7396	0.9038861262	0.2905100924
7397	0.9038992817	0.2904982849
7398	0.9038466598	0.2904792602
7399	0.9039519036	0.2904629517
7400	0.9039255927	0.2904521002
7401	0.9039650591	0.2904251203
7402	0.9039782145	0.2904115019
7403	0.9039782145	0.2903969078
7404	0.9040571474	0.290373059
7405	0.9040045255	0.2903517415
7406	0.9040045255	0.2903395093
7407	0.9040439919	0.2903271056
7408	0.9040308364	0.2903156973
7409	0.9040045255	0.2902855148
7410	0.9039650591	0.2902725142
7411	0.9039650591	0.2902453529
7412	0.9039387481	0.2902312344
7413	0.9040308364	0.2902066527
7414	0.9040045255	0.2901875207
7415	0.9040571474	0.2901796273
7416	0.9041623911	0.2901457793
7417	0.9042018576	0.2901211674
7418	0.904215013	0.2901106225
7419	0.904215013	0.2900905263
7420	0.9042281685	0.2900716703
7421	0.904241324	0.2900554335
7422	0.9042281685	0.2900412783
7423	0.9042281685	0.2900300964
7424	0.9043071013	0.2900099519
7425	0.9042544794	0.2900030066
7426	0.9042939459	0.2899849171
7427	0.9043071013	0.2899750756
7428	0.9042676349	0.289956704
7429	0.9043071013	0.2899235952
7430	0.9043071013	0.2899108065
7431	0.9042939459	0.2898956602
7432	0.9043071013	0.2898731711
7433	0.9042544794	0.2898456771
7434	0.9042544794	0.289836028
7435	0.904215013	0.2898224498
7436	0.9042018576	0.2898038669
7437	0.9041755466	0.2897930093
7438	0.9042018576	0.2897701912
7439	0.9041755466	0.2897504819
7440	0.9041887021	0.2897367377
7441	0.9042281685	0.2897165596
7442	0.904241324	0.2896994908
7443	0.904215013	0.2896858873
7444	0.9042281685	0.2896736073
7445	0.904215013	0.2896478525
7446	0.9041887021	0.2896290838
7447	0.904241324	0.289617979
7448	0.9043202568	0.2896002853
7449	0.9042807904	0.2895866173
7450	0.9043071013	0.2895630171
7451	0.9042807904	0.2895458928
7452	0.9042544794	0.2895366558
7453	0.9042676349	0.2895244155
7454	0.9043334123	0.2894948244
7455	0.9043334123	0.2894781612
7456	0.9043597232	0.2894676719
7457	0.9043597232	0.2894214685
7458	0.9043334123	0.289399632
7459	0.9043728787	0.2893749157
7460	0.9043597232	0.2893593548
7461	0.9043728787	0.289351275
7462	0.9044123451	0.2893331104
7463	0.9044123451	0.289305831
7464	0.9044518115	0.2892932342
7465	0.9044518115	0.2892712079
7466	0.9045438998	0.2892561082
7467	0.9045702108	0.2892429535
7468	0.9045438998	0.2892253601
7469	0.9045175889	0.2891971135
7470	0.9045044334	0.2891552469
7471	0.9045044334	0.2891412874
7472	0.904464967	0.2891149252
7473	0.9044912779	0.2891019463
7474	0.9045307443	0.2890868434
7475	0.9045175889	0.2890687554
7476	0.9045307443	0.2890520748
7477	0.904464967	0.2890306742
7478	0.9044912779	0.2890125537
7479	0.9044912779	0.2890054238
7480	0.9045438998	0.2889801314
7481	0.9045833662	0.288956897
7482	0.9046359881	0.2889342041
7483	0.9047017655	0.2889096542
7484	0.9046228326	0.288881825
7485	0.9046622991	0.2888652517
7486	0.9047149209	0.2888464212
7487	0.9047938538	0.2888172918
7488	0.9048859421	0.288801576
7489	0.9048727866	0.2887841552
7490	0.9048727866	0.2887622036
7491	0.9048727866	0.2887459131
7492	0.9049385639	0.2887185264
7493	0.9049517194	0.2887057712
7494	0.9049254085	0.2886912809
7495	0.9049254085	0.288668036
7496	0.9049517194	0.2886502767
7497	0.9049385639	0.2886259726
7498	0.9049385639	0.2886154644
7499	0.9049517194	0.2885963439
7500	0.9049517194	0.2885742939
7501	0.9048990975	0.2885636445
7502	0.9048990975	0.2885464312
7503	0.9049648749	0.2885050995
7504	0.9049517194	0.2884867409
7505	0.9049911858	0.2884739805
7506	0.9050174968	0.2884594048
7507	0.9050174968	0.2884348373
7508	0.9050832741	0.2884097573
7509	0.9050306522	0.2883924764
7510	0.9050964296	0.2883825375
7511	0.9050964296	0.2883735411
7512	0.9050701187	0.2883568186
7513	0.9050832741	0.2883263255
7514	0.9050701187	0.2883002422
7515	0.9050569632	0.2882848291
7516	0.9050832741	0.288269265
7517	0.905135896	0.2882507778
7518	0.9051753624	0.2882447032
7519	0.9051227405	0.2882236948
7520	0.9051885179	0.288211518
7521	0.9051885179	0.2881822984
7522	0.9053200726	0.2881608434
7523	0.9052806062	0.2881423665
7524	0.9053200726	0.2881212571
7525	0.90538585	0.2881133722
7526	0.905359539	0.2880995067
7527	0.9052937617	0.2880701533
7528	0.9053332281	0.2880470631
7529	0.9054384719	0.2880262964
7530	0.9054121609	0.2880049759
7531	0.9054516273	0.2879764125
7532	0.9053990054	0.2879665951
7533	0.9054516273	0.2879530399
7534	0.9054384719	0.2879427603
7535	0.9054253164	0.2879236829
7536	0.9054253164	0.287904475
7537	0.9054384719	0.2878654359
7538	0.9054384719	0.2878506455
7539	0.9054253164	0.2878314295
7540	0.9054384719	0.2878228923
7541	0.9055042492	0.2877933252
7542	0.9055174047	0.2877753979
7543	0.9055042492	0.2877582456
7544	0.9054910937	0.2877370686
7545	0.9054779383	0.2877160744
7546	0.9054910937	0.2877004421
7547	0.9055174047	0.2876819893
7548	0.9056226485	0.2876590636
7549	0.9056226485	0.2876509767
7550	0.9055963375	0.2876388861
7551	0.905609493	0.2876228898
7552	0.9056489594	0.287602109
7553	0.9056621149	0.2875817542
7554	0.9057278922	0.287572243
7555	0.9057015813	0.2875545033
7556	0.9056884258	0.2875394486
7557	0.9056884258	0.2875205882
7558	0.9056884258	0.2874982417
7559	0.9056752703	0.2874883201
7560	0.9057015813	0.2874669673
7561	0.9057278922	0.287442299
7562	0.9057147368	0.2874223776
7563	0.9057542032	0.287394716
7564	0.9057805141	0.2873769351
7565	0.9058199805	0.2873552054
7566	0.9058594469	0.2873269432
7567	0.9058199805	0.2872816113
7568	0.9060173126	0.2872637866
7569	0.9059383798	0.2872496165
7570	0.9059383798	0.2872345944
7571	0.9059515352	0.2872249081
7572	0.9060173126	0.2872078912
7573	0.9060041571	0.2871976078
7574	0.9059910017	0.2871805912
7575	0.9059383798	0.2871526092
7576	0.9059515352	0.2871448632
7577	0.9060041571	0.2871349766
7578	0.9060962454	0.287125327
7579	0.9060699345	0.2871165393
7580	0.9060436235	0.2871044796
7581	0.9061488673	0.2870918216
7582	0.9061488673	0.2870730256
7583	0.9060962454	0.2870554598
7584	0.9061357118	0.2870427862
7585	0.9062278001	0.2869997219
7586	0.906280422	0.2869865883
7587	0.9063198884	0.2869699687
7588	0.9062541111	0.2869439384
7589	0.906306733	0.2869296332
7590	0.9062541111	0.2869005241
7591	0.9062935775	0.2868787219
7592	0.9063461994	0.2868480818
7593	0.9063461994	0.2868295414
7594	0.9063988213	0.2868185122
7595	0.906306733	0.2867990695
7596	0.9064119767	0.2867903569
7597	0.9063198884	0.2867772251
7598	0.906306733	0.2867666757
7599	0.9063725103	0.2867512451
7600	0.9064514432	0.2867307428
7601	0.9064777541	0.2867134157
7602	0.9065172205	0.2867030627
7603	0.9065172205	0.2866865354
7604	0.9065172205	0.2866530652
7605	0.9064514432	0.286628827
7606	0.9064382877	0.2866133218
7607	0.9064645986	0.2865877718
7608	0.906530376	0.2865702214
7609	0.9065435315	0.2865577709
7610	0.9065566869	0.2865398301
7611	0.9065961533	0.286518198
7612	0.9065566869	0.2864984488
7613	0.9064777541	0.2864670913
7614	0.9064777541	0.2864481741
7615	0.9065435315	0.2864348998
7616	0.9065566869	0.2864162984
7617	0.9065172205	0.2863936422
7618	0.9064645986	0.2863796612
7619	0.9064777541	0.2863663628
7620	0.9064514432	0.2863273595
7621	0.9064251322	0.2863246215
7622	0.9064909096	0.286314438
7623	0.9064909096	0.2862881234
7624	0.9064777541	0.286270127
7625	0.9064514432	0.2862487681
7626	0.9064909096	0.2862345685
7627	0.9064909096	0.2862063497
7628	0.9065829979	0.2861748113
7629	0.9065698424	0.2861474269
7630	0.9065698424	0.286128978
7631	0.9065698424	0.2861087757
7632	0.9066093088	0.2860942738
7633	0.9065435315	0.2860778938
7634	0.9065829979	0.2860490958
7635	0.9065961533	0.2860260135
7636	0.9066619307	0.2860118423
7637	0.9065961533	0.2859999213
7638	0.9066093088	0.2859816736
7639	0.9066487752	0.2859603499
7640	0.9065829979	0.2859320563
7641	0.9066356198	0.2858978367
7642	0.9066356198	0.2858793606
7643	0.9067145526	0.2858596234
7644	0.9067145526	0.285849269
7645	0.9067145526	0.2858260272
7646	0.9066882416	0.2858111093
7647	0.9067671745	0.2857771219
7648	0.9068066409	0.28575743
7649	0.9067934854	0.2857310187
7650	0.9068066409	0.2857177762
7651	0.9068329518	0.2856953685
7652	0.9068987292	0.2856623174
7653	0.9068987292	0.285643566
7654	0.9068329518	0.2856290692
7655	0.9068855737	0.2856162593
7656	0.9069250401	0.2855952283
7657	0.9069381956	0.2855809714
7658	0.9069381956	0.2855722811
7659	0.9069381956	0.2855626795
7660	0.906977662	0.2855331867
7661	0.9069381956	0.2855101037
7662	0.906977662	0.2854972925
7663	0.9070565948	0.2854669803
7664	0.9070697503	0.2854567504
7665	0.9070697503	0.2854427363
7666	0.9070171284	0.2854227727
7667	0.9070565948	0.2854014909
7668	0.907003973	0.2853879896
7669	0.9070171284	0.2853732252
7670	0.9070434394	0.2853584512
7671	0.9070171284	0.2853505023
7672	0.9070697503	0.2853394617
7673	0.9070434394	0.285326368
7674	0.9070171284	0.285305612
7675	0.9070565948	0.2852939213
7676	0.9070829058	0.2852788452
7677	0.9071881496	0.2852660402
7678	0.9071486831	0.2852405341
7679	0.9071355277	0.2852267132
7680	0.9071749941	0.2851893052
7681	0.9071749941	0.2851716752
7682	0.907201305	0.2851551003
7683	0.907227616	0.2851427297
7684	0.9073065488	0.2851249043
7685	0.9073197043	0.2851060879
7686	0.9073197043	0.2850834563
7687	0.9073065488	0.2850730391
7688	0.9072670824	0.2850587896
7689	0.9073328597	0.2850393574
7690	0.9073328597	0.2850255646
7691	0.9073723262	0.2850043042
7692	0.9073723262	0.2849847452
7693	0.9074117926	0.2849672038
7694	0.9073723262	0.2849468491
7695	0.9073986371	0.2849127718
7696	0.9073986371	0.2848973231
7697	0.9073854816	0.2848874286
7698	0.9073986371	0.2848713143
7699	0.9074381035	0.2848470957
7700	0.9074381035	0.284836953
7701	0.907451259	0.2848272828
7702	0.9074644144	0.2848108854
7703	0.9074381035	0.2847858595
7704	0.9074644144	0.2847766294
7705	0.9075170363	0.2847630137
7706	0.9075565027	0.2847473971
7707	0.9075828137	0.2847214139
7708	0.9075433473	0.2847011257
7709	0.9075696582	0.2846750238
7710	0.9074907254	0.2846535067
7711	0.9074644144	0.2846424239
7712	0.9075828137	0.2846181787
7713	0.9075959692	0.2846077178
7714	0.9075565027	0.2845899755
7715	0.9075038809	0.2845660474
7716	0.9074775699	0.2845546321
7717	0.9074775699	0.2845407606
7718	0.907451259	0.2845323172
7719	0.9074381035	0.2845094181
7720	0.907424948	0.2844945344
7721	0.9074907254	0.2844743176
7722	0.9074644144	0.2844690392
7723	0.9075038809	0.2844483494
7724	0.9075301918	0.2844290338
7725	0.9075433473	0.2844119293
7726	0.9075433473	0.2843939146
7727	0.9076091246	0.2843714722
7728	0.9076222801	0.28435792
7729	0.9076617465	0.2843458286
7730	0.907674902	0.2843250305
7731	0.9077012129	0.2843063935
7732	0.9077538348	0.2842864354
7733	0.9077538348	0.2842588659
7734	0.9077801458	0.2842333536
7735	0.9077933012	0.2842154853
7736	0.9077801458	0.284199822
7737	0.9077406793	0.2841800376
7738	0.9077669903	0.2841618187
7739	0.9077669903	0.2841445351
7740	0.9077012129	0.2841139032
7741	0.9077406793	0.284100761
7742	0.9077406793	0.2840836135
7743	0.9077406793	0.2840648978
7744	0.9077275239	0.2840525728
7745	0.9076880575	0.2840272938
7746	0.9077143684	0.2840201789
7747	0.9077538348	0.2839902061
7748	0.9077275239	0.2839756946
7749	0.907674902	0.2839657196
7750	0.9076880575	0.2839536268
7751	0.9077275239	0.2839378845
7752	0.9077406793	0.2839081382
7753	0.9077669903	0.2838987152
7754	0.9077538348	0.283886566
7755	0.9078196122	0.2838633049
7756	0.9078196122	0.2838382266
7757	0.9077669903	0.2838217574
7758	0.9077538348	0.2838170996
7759	0.9077933012	0.2838045934
7760	0.9078459231	0.2837772684
7761	0.9078722341	0.283758254
7762	0.9078590786	0.2837402973
7763	0.9079117005	0.2837142513
7764	0.9079511669	0.2836913583
7765	0.9080169442	0.2836741674
7766	0.9080169442	0.2836614135
7767	0.9080958771	0.283643883
7768	0.9080827216	0.2836369003
7769	0.9080695661	0.2836163146
7770	0.9080432552	0.283611513
7771	0.9080827216	0.2835910358
7772	0.9080169442	0.2835620552
7773	0.9080958771	0.2835364263
7774	0.9080695661	0.2835199991
7775	0.9080827216	0.2835002672
7776	0.9081353435	0.2834776333
7777	0.908122188	0.2834645875
7778	0.9080827216	0.2834452349
7779	0.9080827216	0.2834265742
7780	0.9080695661	0.2834188692
7781	0.9081353435	0.2833869056
7782	0.9081353435	0.283372597
7783	0.908122188	0.2833521711
7784	0.9081748099	0.2833196869
7785	0.9082011208	0.2832911941
7786	0.9081748099	0.2832719464
7787	0.9081879654	0.2832507574
7788	0.9082011208	0.283220265
7789	0.9082142763	0.2832027652
7790	0.9082011208	0.283173174
7791	0.9081748099	0.2831465788
7792	0.9082800537	0.2831344694
7793	0.9082932091	0.2831146531
7794	0.9083852974	0.2830799626
7795	0.9084379193	0.2830592524
7796	0.9084379193	0.2830265887
7797	0.9084116084	0.2829893663
7798	0.9083984529	0.2829780446
7799	0.9084116084	0.2829663976
7800	0.9083984529	0.2829509801
7801	0.9084379193	0.2829378585
7802	0.9083984529	0.282922115
7803	0.9084510748	0.28288803
7804	0.9084510748	0.2828763852
7805	0.9084773857	0.2828488175
7806	0.9085168522	0.2828385312
7807	0.9084510748	0.2828214712
7808	0.9084642303	0.2828016792
7809	0.9085036967	0.2827881371
7810	0.9085036967	0.2827696994
7811	0.9085431631	0.2827436919
7812	0.9086220959	0.2827196377
7813	0.908595785	0.2827013879
7814	0.9086220959	0.2826819521
7815	0.9086089405	0.2826687797
7816	0.9086220959	0.2826566949
7817	0.9086220959	0.2826360051
7818	0.9085563186	0.2826153553
7819	0.9086220959	0.2826031977
7820	0.9086220959	0.2825896249
7821	0.9086484069	0.2825770442
7822	0.9086352514	0.2825552409
7823	0.9086220959	0.2825450508
7824	0.9086484069	0.2825233201
7825	0.9087536506	0.2824985184
7826	0.9087010288	0.2824721868
7827	0.9087404952	0.2824599397
7828	0.9087141842	0.2824358534
7829	0.9087273397	0.2824212605
7830	0.9086352514	0.2824007963
7831	0.9086747178	0.2823852307
7832	0.9086878733	0.2823763271
7833	0.9086615623	0.2823576179
7834	0.9086484069	0.2823461554
7835	0.9086747178	0.2823364393
